variavel;dominio;distinct;nchar_min;nchar_max;null;ano;mud_dom;mud_nchar
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2009;FALSE;
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2010;FALSE;
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2011;FALSE;
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2012;FALSE;
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2013;FALSE;
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2014;FALSE;
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2015;FALSE;
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2016;FALSE;FALSE
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2017;FALSE;
RACACOR;1.0, 2.0, 3.0, 4.0, 5.0, NA;5;3;3;FALSE;2018;FALSE;
REGRA;NA;0;;;TRUE;2006;FALSE;FALSE
REGRA;NA;0;;;TRUE;2007;FALSE;FALSE
REGRA;NA;0;;;TRUE;2008;FALSE;FALSE
REGRA;NA;0;;;TRUE;2009;FALSE;FALSE
REGRA;NA;0;;;TRUE;2010;FALSE;FALSE
REGRA;NA;0;;;TRUE;2011;FALSE;FALSE
REGRA;NA;0;;;TRUE;2012;FALSE;FALSE
REGRA;NA;0;;;TRUE;2013;FALSE;FALSE
REGRA;NA;0;;;TRUE;2014;FALSE;FALSE
REGRA;NA;0;;;TRUE;2015;FALSE;FALSE
REGRA;NA;0;;;TRUE;2016;FALSE;FALSE
REGRA;NA;0;;;TRUE;2017;FALSE;FALSE
REGRA;NA;0;;;TRUE;2018;FALSE;FALSE
RETROALIM;N;1;1;1;FALSE;2006;TRUE;
RETROALIM;N;1;1;1;FALSE;2007;TRUE;
RETROALIM;NA;0;;;TRUE;2008;TRUE;TRUE
RETROALIM;NA;0;;;TRUE;2009;TRUE;
RETROALIM;NA;0;;;TRUE;2010;TRUE;
RETROALIM;NA;0;;;TRUE;2011;TRUE;
RETROALIM;NA;0;;;TRUE;2012;TRUE;
RETROALIM;NA;0;;;TRUE;2013;TRUE;
RETROALIM;NA;0;;;TRUE;2014;TRUE;
RETROALIM;NA;0;;;TRUE;2015;TRUE;
RETROALIM;NA;0;;;TRUE;2016;TRUE;FALSE
RETROALIM;NA;0;;;TRUE;2017;TRUE;
RETROALIM;NA;0;;;TRUE;2018;TRUE;
SEMAGESTAC;NA;0;;;TRUE;2006;FALSE;FALSE
SEMAGESTAC;NA;0;;;TRUE;2007;FALSE;FALSE
SEMAGESTAC;NA;0;;;TRUE;2008;FALSE;FALSE
SEMAGESTAC;NA;0;;;TRUE;2009;FALSE;FALSE
SEMAGESTAC;1.0, 24.0, 27.0, 32.0, 33.0, 34.0, 38.0, 4.0, 40.0, 41.0, 99.0, NA;11;3;4;FALSE;2010;FALSE;FALSE
SEMAGESTAC;;37;3;4;FALSE;2011;FALSE;FALSE
SEMAGESTAC;;38;3;4;FALSE;2012;FALSE;FALSE
SEMAGESTAC;;35;3;4;FALSE;2013;FALSE;FALSE
SEMAGESTAC;;33;3;4;FALSE;2014;FALSE;FALSE
SEMAGESTAC;;37;3;4;FALSE;2015;FALSE;FALSE
SEMAGESTAC;0.0, 1.0, 18.0, 19.0, 2.0, 20.0, 21.0, 22.0, 23.0, 24.0, 25.0, 26.0, 27.0, 28.0, 29.0, 3.0, 30.0, 31.0, 32.0, 33.0, 34.0, 35.0, 36.0, 37.0, 38.0, 39.0, 40.0, 41.0, 42.0, 99.0, NA;30;3;4;FALSE;2016;FALSE;FALSE
SEMAGESTAC;;38;3;4;FALSE;2017;FALSE;FALSE
SEMAGESTAC;;34;3;4;FALSE;2018;FALSE;FALSE
SERIESCFAL;NA;0;;;TRUE;2006;TRUE;
SERIESCFAL;NA;0;;;TRUE;2007;FALSE;
SERIESCFAL;NA;0;;;TRUE;2008;FALSE;TRUE
SERIESCFAL;NA;0;;;TRUE;2009;FALSE;
SERIESCFAL;1.0, 2.0, 3.0, 4.0, 5.0, 8.0, NA;6;3;3;FALSE;2010;TRUE;
SERIESCFAL;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2011;TRUE;
SERIESCFAL;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2012;TRUE;
SERIESCFAL;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2013;TRUE;
SERIESCFAL;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2014;TRUE;
SERIESCFAL;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2015;TRUE;
SERIESCFAL;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2016;TRUE;FALSE
SERIESCFAL;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2017;TRUE;
SERIESCFAL;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2018;TRUE;
SERIESCMAE;NA;0;;;TRUE;2006;TRUE;
SERIESCMAE;NA;0;;;TRUE;2007;FALSE;
SERIESCMAE;NA;0;;;TRUE;2008;FALSE;TRUE
SERIESCMAE;NA;0;;;TRUE;2009;FALSE;
SERIESCMAE;1.0, 3.0, 4.0, 8.0, NA;4;3;3;FALSE;2010;TRUE;
SERIESCMAE;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2011;TRUE;
SERIESCMAE;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2012;TRUE;
SERIESCMAE;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2013;TRUE;
SERIESCMAE;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2014;TRUE;
SERIESCMAE;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2015;TRUE;
SERIESCMAE;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2016;TRUE;FALSE
SERIESCMAE;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2017;TRUE;
SERIESCMAE;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, NA;8;3;3;FALSE;2018;TRUE;
SEXO;0, 1, 2;3;1;1;FALSE;2006;TRUE;
SEXO;0, 1, 2;3;1;1;FALSE;2007;TRUE;
SEXO;0, 1, 2;3;1;1;FALSE;2008;TRUE;TRUE
SEXO;0, 1, 2;3;1;1;FALSE;2009;TRUE;FALSE
SEXO;0, 1, 2;3;1;1;FALSE;2010;TRUE;TRUE
SEXO;1, 2, 9;3;1;1;FALSE;2011;TRUE;
SEXO;0, 1, 2;3;1;1;FALSE;2012;TRUE;
SEXO;0, 1, 2;3;1;1;FALSE;2013;TRUE;
SEXO;0, 1, 2;3;1;1;FALSE;2014;TRUE;
SEXO;0, 1, 2;3;1;1;FALSE;2015;TRUE;
SEXO;0, 1, 2;3;1;1;FALSE;2016;TRUE;FALSE
SEXO;0, 1, 2;3;1;1;FALSE;2017;TRUE;
SEXO;0, 1, 2;3;1;1;FALSE;2018;TRUE;
STCAMPOALT;NA;0;;;TRUE;2006;TRUE;
STCAMPOALT;NA;0;;;TRUE;2007;FALSE;
STCAMPOALT;NA;0;;;TRUE;2008;FALSE;TRUE
STCAMPOALT;NA;0;;;TRUE;2009;FALSE;
STCAMPOALT;1.0, 2.0, NA;2;3;3;FALSE;2010;TRUE;
STCAMPOALT;NA;0;;;TRUE;2011;FALSE;
STCAMPOALT;NA;0;;;TRUE;2012;FALSE;
STCAMPOALT;NA;0;;;TRUE;2013;FALSE;
STCAMPOALT;NA;0;;;TRUE;2014;FALSE;
STCAMPOALT;NA;0;;;TRUE;2015;FALSE;
STCAMPOALT;NA;0;;;TRUE;2016;FALSE;FALSE
STCAMPOALT;NA;0;;;TRUE;2017;FALSE;FALSE
STCAMPOALT;NA;0;;;TRUE;2018;FALSE;TRUE
STCODIFICA;N, S;2;1;1;FALSE;2006;TRUE;
STCODIFICA;S;1;1;1;FALSE;2007;FALSE;
STCODIFICA;S;1;1;1;FALSE;2008;FALSE;FALSE
STCODIFICA;S;1;1;1;FALSE;2009;FALSE;
STCODIFICA;S;1;1;1;FALSE;2010;FALSE;
STCODIFICA;S, NA;1;1;1;FALSE;2011;TRUE;
STCODIFICA;S, NA;1;1;1;FALSE;2012;TRUE;
STCODIFICA;S, NA;1;1;1;FALSE;2013;TRUE;
STCODIFICA;S, NA;1;1;1;FALSE;2014;TRUE;
STCODIFICA;N, S, NA;2;1;1;FALSE;2015;TRUE;
STCODIFICA;N, S, NA;2;1;1;FALSE;2016;TRUE;FALSE
STCODIFICA;N, S, NA;2;1;1;FALSE;2017;TRUE;FALSE
STCODIFICA;S, NA;1;1;1;FALSE;2018;TRUE;TRUE
STCOMITEMM;NA;0;;;TRUE;2006;TRUE;
STCOMITEMM;NA;0;;;TRUE;2007;FALSE;
STCOMITEMM;NA;0;;;TRUE;2008;FALSE;FALSE
STCOMITEMM;NA;0;;;TRUE;2009;FALSE;
STCOMITEMM;1.0, 2.0, NA;2;3;3;FALSE;2010;TRUE;
STCOMITEMM;NA;0;;;TRUE;2011;FALSE;
STCOMITEMM;NA;0;;;TRUE;2012;FALSE;
STCOMITEMM;NA;0;;;TRUE;2013;FALSE;TRUE
STCOMITEMM;NA;0;;;TRUE;2014;FALSE;
STCOMITEMM;NA;0;;;TRUE;2015;FALSE;
STCOMITEMM;NA;0;;;TRUE;2016;FALSE;FALSE
STCOMITEMM;NA;0;;;TRUE;2017;FALSE;FALSE
STCOMITEMM;NA;0;;;TRUE;2018;FALSE;
STDOEPIDEM;NA;0;;;TRUE;2006;TRUE;
STDOEPIDEM;NA;0;;;TRUE;2007;TRUE;
STDOEPIDEM;NA;0;;;TRUE;2008;TRUE;FALSE
STDOEPIDEM;0.0, 1.0, NA;2;3;3;FALSE;2009;TRUE;
STDOEPIDEM;0.0, 1.0, NA;2;3;3;FALSE;2010;TRUE;
STDOEPIDEM;0.0, 1.0;2;3;3;FALSE;2011;TRUE;
STDOEPIDEM;0.0, 1.0;2;3;3;FALSE;2012;TRUE;
STDOEPIDEM;0.0, 1.0;2;3;3;FALSE;2013;TRUE;TRUE
STDOEPIDEM;0.0, 1.0;2;3;3;FALSE;2014;TRUE;
STDOEPIDEM;0.0, 1.0;2;3;3;FALSE;2015;TRUE;
STDOEPIDEM;0.0;1;3;3;FALSE;2016;TRUE;FALSE
STDOEPIDEM;0.0;1;3;3;FALSE;2017;TRUE;FALSE
STDOEPIDEM;0.0;1;3;3;FALSE;2018;TRUE;
STDONOVA;NA;0;;;TRUE;2006;TRUE;
STDONOVA;NA;0;;;TRUE;2007;TRUE;
STDONOVA;NA;0;;;TRUE;2008;TRUE;TRUE
STDONOVA;0.0, 1.0;2;3;3;FALSE;2009;TRUE;
STDONOVA;0.0, 1.0;2;3;3;FALSE;2010;TRUE;
STDONOVA;0.0, 1.0;2;3;3;FALSE;2011;TRUE;
STDONOVA;0.0, 1.0;2;3;3;FALSE;2012;TRUE;
STDONOVA;0.0, 1.0;2;3;3;FALSE;2013;TRUE;TRUE
STDONOVA;0.0, 1.0;2;3;3;FALSE;2014;TRUE;
STDONOVA;0.0, 1.0;2;3;3;FALSE;2015;TRUE;
STDONOVA;0.0, 1.0;2;3;3;FALSE;2016;TRUE;FALSE
STDONOVA;1.0;1;3;3;FALSE;2017;TRUE;FALSE
STDONOVA;0.0, 1.0;2;3;3;FALSE;2018;TRUE;
STPARECER;NA;0;;;TRUE;2006;TRUE;
STPARECER;NA;0;;;TRUE;2007;FALSE;
STPARECER;NA;0;;;TRUE;2008;FALSE;TRUE
STPARECER;NA;0;;;TRUE;2009;FALSE;
STPARECER;1.0, 2.0, NA;2;3;3;FALSE;2010;TRUE;
STPARECER;NA;0;;;TRUE;2011;FALSE;
STPARECER;NA;0;;;TRUE;2012;FALSE;
STPARECER;NA;0;;;TRUE;2013;FALSE;TRUE
STPARECER;NA;0;;;TRUE;2014;FALSE;
STPARECER;NA;0;;;TRUE;2015;FALSE;
STPARECER;NA;0;;;TRUE;2016;FALSE;FALSE
STPARECER;NA;0;;;TRUE;2017;FALSE;FALSE
STPARECER;NA;0;;;TRUE;2018;FALSE;
STRESSELE;N, S;2;1;1;FALSE;2006;TRUE;
STRESSELE;N, S, NA;2;1;1;FALSE;2007;TRUE;
STRESSELE;N, S, NA;2;1;1;FALSE;2008;TRUE;FALSE
STRESSELE;N, S, NA;2;1;1;FALSE;2009;TRUE;
STRESSELE;N, S, NA;2;1;1;FALSE;2010;TRUE;
STRESSELE;NA;0;;;TRUE;2011;TRUE;
STRESSELE;NA;0;;;TRUE;2012;TRUE;
STRESSELE;NA;0;;;TRUE;2013;TRUE;TRUE
STRESSELE;NA;0;;;TRUE;2014;TRUE;
STRESSELE;NA;0;;;TRUE;2015;TRUE;
STRESSELE;NA;0;;;TRUE;2016;TRUE;
STRESSELE;NA;0;;;TRUE;2017;TRUE;FALSE
STRESSELE;NA;0;;;TRUE;2018;TRUE;
TIPOBITO;2;1;1;1;FALSE;2006;TRUE;TRUE
TIPOBITO;2;1;1;1;FALSE;2007;FALSE;TRUE
TIPOBITO;2;1;1;1;FALSE;2008;FALSE;TRUE
TIPOBITO;2;1;1;1;FALSE;2009;FALSE;
TIPOBITO;2;1;1;1;FALSE;2010;FALSE;
TIPOBITO;2;1;1;1;FALSE;2011;FALSE;
TIPOBITO;2;1;1;1;FALSE;2012;FALSE;
TIPOBITO;2;1;1;1;FALSE;2013;FALSE;TRUE
TIPOBITO;2;1;1;1;FALSE;2014;FALSE;
TIPOBITO;1, 2;2;1;1;FALSE;2015;TRUE;
TIPOBITO;2;1;1;1;FALSE;2016;FALSE;
TIPOBITO;1, 2;2;1;1;FALSE;2017;TRUE;FALSE
TIPOBITO;1, 2;2;1;1;FALSE;2018;TRUE;
TP_ANALISE;NA;0;;;TRUE;2006;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2007;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2008;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2009;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2010;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2011;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2012;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2013;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2014;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2015;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2016;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2017;FALSE;FALSE
TP_ANALISE;NA;0;;;TRUE;2018;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2006;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2007;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2008;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2009;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2010;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2011;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2012;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2013;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2014;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2015;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2016;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2017;FALSE;FALSE
TPASSINA;NA;0;;;TRUE;2018;FALSE;FALSE
TPCAUSAPAR;NA;0;;;TRUE;2006;TRUE;
TPCAUSAPAR;NA;0;;;TRUE;2007;FALSE;
TPCAUSAPAR;NA;0;;;TRUE;2008;FALSE;FALSE
TPCAUSAPAR;NA;0;;;TRUE;2009;FALSE;
TPCAUSAPAR;1.0, 3.0, NA;2;3;3;FALSE;2010;TRUE;
TPCAUSAPAR;NA;0;;;TRUE;2011;FALSE;
TPCAUSAPAR;NA;0;;;TRUE;2012;FALSE;
TPCAUSAPAR;NA;0;;;TRUE;2013;FALSE;TRUE
TPCAUSAPAR;NA;0;;;TRUE;2014;FALSE;FALSE
TPCAUSAPAR;NA;0;;;TRUE;2015;FALSE;
TPCAUSAPAR;NA;0;;;TRUE;2016;FALSE;
TPCAUSAPAR;NA;0;;;TRUE;2017;FALSE;FALSE
TPCAUSAPAR;NA;0;;;TRUE;2018;FALSE;TRUE
TPMORTEOCO;NA;0;;;TRUE;2006;TRUE;
TPMORTEOCO;NA;0;;;TRUE;2007;FALSE;
TPMORTEOCO;NA;0;;;TRUE;2008;FALSE;FALSE
TPMORTEOCO;8.0, NA;1;3;3;FALSE;2009;TRUE;
TPMORTEOCO;1.0, 2.0, 3.0, 4.0, 8.0, 9.0, NA;6;3;3;FALSE;2010;TRUE;
TPMORTEOCO;1.0, 2.0, 4.0, 5.0, 8.0, 9.0, NA;6;3;3;FALSE;2011;TRUE;
TPMORTEOCO;1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 9.0, NA;7;3;3;FALSE;2012;TRUE;
TPMORTEOCO;1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 9.0, NA;7;3;3;FALSE;2013;TRUE;TRUE
TPMORTEOCO;1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 9.0, NA;7;3;3;FALSE;2014;TRUE;FALSE
TPMORTEOCO;1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 9.0, NA;7;3;3;FALSE;2015;TRUE;
TPMORTEOCO;1.0, 2.0, 3.0, 4.0, 5.0, 8.0, 9.0, NA;7;3;3;FALSE;2016;TRUE;
TPMORTEOCO;1.0, 2.0, 4.0, 5.0, 8.0, 9.0, NA;6;3;3;FALSE;2017;TRUE;FALSE
TPMORTEOCO;1.0, 2.0, 4.0, 5.0, 8.0, 9.0, NA;6;3;3;FALSE;2018;TRUE;TRUE
TPNIVELINV;NA;0;;;TRUE;2006;TRUE;
TPNIVELINV;NA;0;;;TRUE;2007;FALSE;
TPNIVELINV;NA;0;;;TRUE;2008;FALSE;FALSE
TPNIVELINV;NA;0;;;TRUE;2009;FALSE;
TPNIVELINV;E, M, NA;2;1;1;FALSE;2010;TRUE;
TPNIVELINV;NA;0;;;TRUE;2011;FALSE;
TPNIVELINV;NA;0;;;TRUE;2012;FALSE;
TPNIVELINV;NA;0;;;TRUE;2013;FALSE;TRUE
TPNIVELINV;E, M, NA;2;1;1;FALSE;2014;TRUE;FALSE
TPNIVELINV;E, M, NA;2;1;1;FALSE;2015;TRUE;
TPNIVELINV;E, M, R, NA;3;1;1;FALSE;2016;TRUE;
TPNIVELINV;E, M, NA;2;1;1;FALSE;2017;TRUE;FALSE
TPNIVELINV;M, R, NA;2;1;1;FALSE;2018;TRUE;TRUE
TPOBITOCOR;NA;0;;;TRUE;2006;TRUE;
TPOBITOCOR;NA;0;;;TRUE;2007;FALSE;
TPOBITOCOR;NA;0;;;TRUE;2008;FALSE;FALSE
TPOBITOCOR;1.0, 3.0, 4.0, 5.0, 6.0, 8.0, 9.0, NA;7;3;3;FALSE;2009;TRUE;
TPOBITOCOR;1.0, 4.0, 5.0, 6.0, 8.0, 9.0, NA;6;3;3;FALSE;2010;TRUE;
TPOBITOCOR;1.0, 3.0, 4.0, 5.0, 6.0, 8.0, 9.0, NA;7;3;3;FALSE;2011;TRUE;
TPOBITOCOR;1.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;8;3;3;FALSE;2012;TRUE;
TPOBITOCOR;1.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;8;3;3;FALSE;2013;TRUE;TRUE
TPOBITOCOR;1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 8.0, 9.0, NA;8;3;3;FALSE;2014;TRUE;FALSE
TPOBITOCOR;1.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0, 9.0, NA;8;3;3;FALSE;2015;TRUE;
TPOBITOCOR;1.0, 3.0, 4.0, 5.0, 6.0, 8.0, 9.0, NA;7;3;3;FALSE;2016;TRUE;
TPOBITOCOR;1.0, 4.0, 5.0, 6.0, 8.0, 9.0, NA;6;3;3;FALSE;2017;TRUE;
TPOBITOCOR;1.0, 5.0, 6.0, 8.0, 9.0, NA;5;3;3;FALSE;2018;TRUE;
TPOBITOINF;NA;0;;;TRUE;2006;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2007;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2008;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2009;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2010;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2011;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2012;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2013;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2014;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2015;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2016;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2017;FALSE;FALSE
TPOBITOINF;NA;0;;;TRUE;2018;FALSE;FALSE
TPPOS;N, S, NA;2;1;1;FALSE;2006;TRUE;
TPPOS;N, S, NA;2;1;1;FALSE;2007;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2008;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2009;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2010;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2011;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2012;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2013;FALSE;TRUE
TPPOS;N, S, NA;2;1;1;FALSE;2014;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2015;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2016;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2017;FALSE;
TPPOS;N, S, NA;2;1;1;FALSE;2018;FALSE;
TPRESGINFO;NA;0;;;TRUE;2006;TRUE;
TPRESGINFO;NA;0;;;TRUE;2007;FALSE;
TPRESGINFO;NA;0;;;TRUE;2008;FALSE;
TPRESGINFO;NA;0;;;TRUE;2009;FALSE;
TPRESGINFO;1.0, 2.0, 3.0, NA;3;3;3;FALSE;2010;TRUE;
TPRESGINFO;NA;0;;;TRUE;2011;FALSE;
TPRESGINFO;NA;0;;;TRUE;2012;FALSE;
TPRESGINFO;NA;0;;;TRUE;2013;FALSE;TRUE
TPRESGINFO;1.0, 2.0, 3.0, NA;3;3;3;FALSE;2014;TRUE;
TPRESGINFO;1.0, 2.0, 3.0, NA;3;3;3;FALSE;2015;TRUE;
TPRESGINFO;1.0, 2.0, 3.0, NA;3;3;3;FALSE;2016;TRUE;
TPRESGINFO;1.0, 2.0, 3.0, NA;3;3;3;FALSE;2017;TRUE;
TPRESGINFO;1.0, 2.0, NA;2;3;3;FALSE;2018;TRUE;
UFINFORM;27.0;1;4;4;FALSE;2006;FALSE;FALSE
UFINFORM;27.0, 29.0;2;4;4;FALSE;2007;FALSE;FALSE
UFINFORM;27.0, 29.0;2;4;4;FALSE;2008;FALSE;FALSE
UFINFORM;27.0, 29.0;2;4;4;FALSE;2009;FALSE;FALSE
UFINFORM;26.0, 27.0;2;4;4;FALSE;2010;FALSE;FALSE
UFINFORM;NA;0;;;TRUE;2011;FALSE;FALSE
UFINFORM;NA;0;;;TRUE;2012;FALSE;FALSE
UFINFORM;NA;0;;;TRUE;2013;FALSE;FALSE
UFINFORM;NA;0;;;TRUE;2014;FALSE;FALSE
UFINFORM;NA;0;;;TRUE;2015;FALSE;FALSE
UFINFORM;NA;0;;;TRUE;2016;FALSE;FALSE
UFINFORM;NA;0;;;TRUE;2017;FALSE;FALSE
UFINFORM;NA;0;;;TRUE;2018;FALSE;FALSE
VALOR;NA;0;;;TRUE;2006;FALSE;FALSE
VALOR;NA;0;;;TRUE;2007;FALSE;FALSE
VALOR;NA;0;;;TRUE;2008;FALSE;FALSE
VALOR;NA;0;;;TRUE;2009;FALSE;FALSE
VALOR;NA;0;;;TRUE;2010;FALSE;FALSE
VALOR;NA;0;;;TRUE;2011;FALSE;FALSE
VALOR;NA;0;;;TRUE;2012;FALSE;FALSE
VALOR;NA;0;;;TRUE;2013;FALSE;FALSE
VALOR;NA;0;;;TRUE;2014;FALSE;FALSE
VALOR;NA;0;;;TRUE;2015;FALSE;FALSE
VALOR;NA;0;;;TRUE;2016;FALSE;FALSE
VALOR;NA;0;;;TRUE;2017;FALSE;FALSE
VALOR;NA;0;;;TRUE;2018;FALSE;FALSE
VERSAOSCB;1.1, 1.2, 1.3, NA;3;3;3;FALSE;2006;TRUE;
VERSAOSCB;1.1, 1.2, 1.3, NA;3;3;3;FALSE;2007;TRUE;
VERSAOSCB;1.1, 1.2, 1.3, 2.2, NA;4;3;3;FALSE;2008;TRUE;FALSE
VERSAOSCB;1.3, 2.2, 3.2, NA;3;3;3;FALSE;2009;TRUE;
VERSAOSCB;1.3, 2.2, 3.2, NA;3;3;3;FALSE;2010;TRUE;
VERSAOSCB;2.2, 3.2, NA;2;3;3;FALSE;2011;TRUE;FALSE
VERSAOSCB;2.2, 3.2, NA;2;3;3;FALSE;2012;TRUE;FALSE
VERSAOSCB;2.2, 3.2, NA;2;3;3;FALSE;2013;TRUE;TRUE
VERSAOSCB;2.2, 3.2, NA;2;3;3;FALSE;2014;TRUE;
VERSAOSCB;3.2, NA;1;3;3;FALSE;2015;TRUE;
VERSAOSCB;2.2, 3.2, NA;2;3;3;FALSE;2016;TRUE;
VERSAOSCB;2.2, 3.2, NA;2;3;3;FALSE;2017;TRUE;
VERSAOSCB;2.2, 3.2, NA;2;3;3;FALSE;2018;TRUE;
VERSAOSIST;1.8.02, 1.8.03, 1.8.04, 1.8.04a, 1.9.00, NA;5;6;7;FALSE;2006;TRUE;TRUE
VERSAOSIST;1.8.02, 1.8.03, 1.8.04, 1.8.04a, 1.9.00, NA;5;6;7;FALSE;2007;TRUE;TRUE
VERSAOSIST;1.8.02, 1.8.03, 1.8.04, 1.8.04a, 1.9.00, 2.2.00, 2.2.07, 2.2.08, NA;8;6;7;FALSE;2008;TRUE;FALSE
VERSAOSIST;1.8.02, 1.9.00, 2.2.00, 2.2.07, 2.2.08, 3.2.00, NA;6;6;6;FALSE;2009;TRUE;
VERSAOSIST;1.9.00, 2.2.00, 2.2.07, 2.2.08, 3.2.00;5;6;6;FALSE;2010;TRUE;
VERSAOSIST;2.2.08, 3.2.00;2;6;6;FALSE;2011;TRUE;FALSE
VERSAOSIST;3.2.00;1;6;6;FALSE;2012;TRUE;FALSE
VERSAOSIST;3.2.00;1;6;6;FALSE;2013;TRUE;TRUE
VERSAOSIST;2.2.03, 3.2.00, 3.2.02;3;6;6;FALSE;2014;TRUE;
VERSAOSIST;3.2.00, 3.2.02;2;6;6;FALSE;2015;TRUE;
